t,l,u,R,v,phi,x,y
4.30773e+12,11.3097,4.29517,6.97252e+07,3.77059,10.5565,-2.96426e+07,-6.31104e+07
4.31012e+12,11.316,4.29992,6.96209e+07,3.77365,10.5597,-2.93956e+07,-6.31107e+07
4.31251e+12,11.3223,4.30469,6.9516e+07,3.77673,10.5629,-2.91476e+07,-6.31102e+07
4.31491e+12,11.3286,4.30946,6.94107e+07,3.77982,10.5662,-2.88989e+07,-6.31086e+07
4.3173e+12,11.3349,4.31425,6.93048e+07,3.78292,10.5694,-2.86492e+07,-6.31061e+07
4.31969e+12,11.3411,4.31906,6.91985e+07,3.78604,10.5727,-2.83987e+07,-6.31027e+07
4.32209e+12,11.3474,4.32387,6.90916e+07,3.78918,10.576,-2.81472e+07,-6.30982e+07
4.32448e+12,11.3537,4.3287,6.89843e+07,3.79233,10.5793,-2.78949e+07,-6.30928e+07
4.32687e+12,11.36,4.33354,6.88764e+07,3.79549,10.5826,-2.76417e+07,-6.30864e+07
4.32926e+12,11.3663,4.3384,6.8768e+07,3.79868,10.586,-2.73876e+07,-6.3079e+07
4.33166e+12,11.3726,4.34327,6.86592e+07,3.80187,10.5893,-2.71326e+07,-6.30706e+07
4.33405e+12,11.3788,4.34815,6.85498e+07,3.80509,10.5927,-2.68766e+07,-6.30612e+07
4.33644e+12,11.3851,4.35304,6.84399e+07,3.80832,10.5961,-2.66198e+07,-6.30508e+07
4.33884e+12,11.3914,4.35796,6.83294e+07,3.81157,10.5995,-2.6362e+07,-6.30393e+07
4.34123e+12,11.3977,4.36288,6.82185e+07,3.81483,10.6029,-2.61033e+07,-6.30268e+07
4.34362e+12,11.404,4.36782,6.8107e+07,3.81811,10.6064,-2.58437e+07,-6.30132e+07
4.34602e+12,11.4103,4.37277,6.7995e+07,3.82141,10.6098,-2.55831e+07,-6.29986e+07
4.34841e+12,11.4165,4.37774,6.78825e+07,3.82473,10.6133,-2.53216e+07,-6.29829e+07
4.3508e+12,11.4228,4.38272,6.77694e+07,3.82806,10.6168,-2.50591e+07,-6.29661e+07
4.3532e+12,11.4291,4.38772,6.76558e+07,3.83142,10.6203,-2.47957e+07,-6.29483e+07
4.35559e+12,11.4354,4.39274,6.75417e+07,3.83479,10.6239,-2.45313e+07,-6.29293e+07
4.35798e+12,11.4417,4.39776,6.7427e+07,3.83818,10.6274,-2.4266e+07,-6.29092e+07
4.36038e+12,11.448,4.40281,6.73118e+07,3.84158,10.631,-2.39997e+07,-6.2888e+07
4.36277e+12,11.4542,4.40787,6.71961e+07,3.84501,10.6346,-2.37324e+07,-6.28656e+07
4.36516e+12,11.4605,4.41294,6.70798e+07,3.84846,10.6382,-2.34641e+07,-6.28421e+07
4.36756e+12,11.4668,4.41804,6.69629e+07,3.85192,10.6419,-2.31948e+07,-6.28174e+07
4.36995e+12,11.4731,4.42314,6.68455e+07,3.85541,10.6455,-2.29246e+07,-6.27916e+07
4.37234e+12,11.4794,4.42827,6.67275e+07,3.85891,10.6492,-2.26533e+07,-6.27646e+07
4.37474e+12,11.4857,4.43341,6.6609e+07,3.86243,10.6529,-2.2381e+07,-6.27364e+07
4.37713e+12,11.4919,4.43857,6.64899e+07,3.86598,10.6566,-2.21078e+07,-6.27069e+07
4.37952e+12,11.4982,4.44374,6.63703e+07,3.86955,10.6604,-2.18334e+07,-6.26763e+07
4.38191e+12,11.5045,4.44893,6.62501e+07,3.87313,10.6641,-2.15581e+07,-6.26444e+07
4.38431e+12,11.5108,4.45414,6.61293e+07,3.87674,10.6679,-2.12817e+07,-6.26113e+07
4.3867e+12,11.5171,4.45937,6.6008e+07,3.88037,10.6717,-2.10043e+07,-6.25769e+07
4.38909e+12,11.5234,4.46461,6.58861e+07,3.88402,10.6756,-2.07259e+07,-6.25413e+07
4.39149e+12,11.5296,4.46987,6.57636e+07,3.8877,10.6794,-2.04463e+07,-6.25043e+07
4.39388e+12,11.5359,4.47515,6.56405e+07,3.89139,10.6833,-2.01657e+07,-6.24661e+07
4.39627e+12,11.5422,4.48045,6.55168e+07,3.89511,10.6872,-1.98841e+07,-6.24265e+07
4.39867e+12,11.5485,4.48576,6.53925e+07,3.89886,10.6911,-1.96014e+07,-6.23857e+07
4.40106e+12,11.5548,4.4911,6.52677e+07,3.90262,10.6951,-1.93175e+07,-6.23434e+07
4.40345e+12,11.5611,4.49645,6.51422e+07,3.90641,10.6991,-1.90326e+07,-6.22999e+07
4.40585e+12,11.5673,4.50183,6.50162e+07,3.91023,10.7031,-1.87466e+07,-6.22549e+07
4.40824e+12,11.5736,4.50722,6.48896e+07,3.91407,10.7071,-1.84595e+07,-6.22085e+07
4.41063e+12,11.5799,4.51263,6.47623e+07,3.91793,10.7112,-1.81713e+07,-6.21608e+07
4.41303e+12,11.5862,4.51807,6.46345e+07,3.92182,10.7153,-1.78819e+07,-6.21116e+07
4.41542e+12,11.5925,4.52352,6.4506e+07,3.92573,10.7194,-1.75914e+07,-6.2061e+07
4.41781e+12,11.5988,4.52899,6.43769e+07,3.92968,10.7235,-1.72998e+07,-6.20089e+07
4.42021e+12,11.605,4.53448,6.42472e+07,3.93364,10.7277,-1.7007e+07,-6.19554e+07
4.4226e+12,11.6113,4.54,6.41169e+07,3.93764,10.7319,-1.6713e+07,-6.19003e+07
4.42499e+12,11.6176,4.54553,6.39859e+07,3.94166,10.7361,-1.64179e+07,-6.18438e+07
4.42739e+12,11.6239,4.55109,6.38544e+07,3.94571,10.7403,-1.61217e+07,-6.17857e+07
4.42978e+12,11.6302,4.55667,6.37222e+07,3.94978,10.7446,-1.58242e+07,-6.17261e+07
4.43217e+12,11.6365,4.56227,6.35893e+07,3.95389,10.7489,-1.55255e+07,-6.16649e+07
4.43456e+12,11.6427,4.56789,6.34558e+07,3.95802,10.7533,-1.52257e+07,-6.16021e+07
4.43696e+12,11.649,4.57354,6.33217e+07,3.96219,10.7576,-1.49246e+07,-6.15377e+07
4.43935e+12,11.6553,4.57921,6.31869e+07,3.96638,10.762,-1.46223e+07,-6.14717e+07
4.44174e+12,11.6616,4.5849,6.30515e+07,3.9706,10.7665,-1.43188e+07,-6.14041e+07
4.44414e+12,11.6679,4.59061,6.29154e+07,3.97486,10.7709,-1.4014e+07,-6.13348e+07
4.44653e+12,11.6742,4.59635,6.27786e+07,3.97914,10.7754,-1.3708e+07,-6.12637e+07
4.44892e+12,11.6804,4.60212,6.26412e+07,3.98346,10.78,-1.34007e+07,-6.1191e+07
4.45132e+12,11.6867,4.6079,6.25031e+07,3.98781,10.7845,-1.30922e+07,-6.11166e+07
4.45371e+12,11.693,4.61371,6.23644e+07,3.99219,10.7891,-1.27823e+07,-6.10404e+07
4.4561e+12,11.6993,4.61955,6.22249e+07,3.99661,10.7938,-1.24712e+07,-6.09624e+07
4.4585e+12,11.7056,4.62541,6.20848e+07,4.00106,10.7985,-1.21588e+07,-6.08826e+07
4.46089e+12,11.7119,4.6313,6.1944e+07,4.00555,10.8032,-1.18451e+07,-6.08009e+07
4.46328e+12,11.7181,4.63721,6.18025e+07,4.01006,10.8079,-1.153e+07,-6.07174e+07
4.46568e+12,11.7244,4.64316,6.16603e+07,4.01462,10.8127,-1.12136e+07,-6.06321e+07
4.46807e+12,11.7307,4.64912,6.15174e+07,4.01921,10.8175,-1.08959e+07,-6.05448e+07
4.47046e+12,11.737,4.65512,6.13738e+07,4.02384,10.8224,-1.05768e+07,-6.04556e+07
4.47286e+12,11.7433,4.66114,6.12295e+07,4.02851,10.8273,-1.02563e+07,-6.03644e+07
4.47525e+12,11.7496,4.66719,6.10844e+07,4.03321,10.8322,-9.93445e+06,-6.02712e+07
4.47764e+12,11.7558,4.67327,6.09387e+07,4.03795,10.8372,-9.61121e+06,-6.0176e+07
4.48004e+12,11.7621,4.67937,6.07922e+07,4.04273,10.8422,-9.28655e+06,-6.00787e+07
4.48243e+12,11.7684,4.68551,6.0645e+07,4.04756,10.8473,-8.96048e+06,-5.99794e+07
4.48482e+12,11.7747,4.69168,6.04971e+07,4.05242,10.8524,-8.63298e+06,-5.9878e+07
4.48721e+12,11.781,4.69787,6.03484e+07,4.05732,10.8575,-8.30403e+06,-5.97744e+07
4.48961e+12,11.7873,4.7041,6.0199e+07,4.06227,10.8627,-7.97362e+06,-5.96686e+07
4.492e+12,11.7935,4.71036,6.00488e+07,4.06726,10.868,-7.64174e+06,-5.95606e+07
4.49439e+12,11.7998,4.71664,5.98979e+07,4.0723,10.8733,-7.30838e+06,-5.94503e+07
4.49679e+12,11.8061,4.72296,5.97462e+07,4.07738,10.8786,-6.97351e+06,-5.93378e+07
4.49918e+12,11.8124,4.72932,5.95937e+07,4.0825,10.884,-6.63714e+06,-5.9223e+07
4.50157e+12,11.8187,4.7357,5.94405e+07,4.08767,10.8894,-6.29923e+06,-5.91058e+07
4.50397e+12,11.825,4.74212,5.92865e+07,4.09289,10.8949,-5.95979e+06,-5.89862e+07
4.50636e+12,11.8312,4.74858,5.91317e+07,4.09816,10.9004,-5.61879e+06,-5.88641e+07
4.50875e+12,11.8375,4.75506,5.89761e+07,4.10347,10.906,-5.27622e+06,-5.87396e+07
4.51115e+12,11.8438,4.76159,5.88197e+07,4.10884,10.9116,-4.93206e+06,-5.86126e+07
4.51354e+12,11.8501,4.76815,5.86625e+07,4.11426,10.9173,-4.5863e+06,-5.8483e+07
4.51593e+12,11.8564,4.77474,5.85045e+07,4.11973,10.9231,-4.23893e+06,-5.83508e+07
4.51833e+12,11.8627,4.78137,5.83457e+07,4.12525,10.9289,-3.88992e+06,-5.82159e+07
4.52072e+12,11.8689,4.78804,5.81861e+07,4.13082,10.9347,-3.53926e+06,-5.80784e+07
4.52311e+12,11.8752,4.79475,5.80257e+07,4.13646,10.9406,-3.18693e+06,-5.79381e+07
4.52551e+12,11.8815,4.80149,5.78644e+07,4.14214,10.9466,-2.83292e+06,-5.7795e+07
4.5279e+12,11.8878,4.80828,5.77022e+07,4.14789,10.9526,-2.47722e+06,-5.7649e+07
4.53029e+12,11.8941,4.8151,5.75393e+07,4.1537,10.9587,-2.11979e+06,-5.75002e+07
4.53269e+12,11.9004,4.82197,5.73754e+07,4.15956,10.9649,-1.76064e+06,-5.73484e+07
4.53508e+12,11.9066,4.82887,5.72107e+07,4.16549,10.9711,-1.39973e+06,-5.71936e+07
4.53747e+12,11.9129,4.83582,5.70452e+07,4.17148,10.9774,-1.03705e+06,-5.70357e+07
4.53986e+12,11.9192,4.84281,5.68787e+07,4.17753,10.9837,-672586,-5.68747e+07
4.54226e+12,11.9255,4.84985,5.67114e+07,4.18365,10.9902,-306315,-5.67106e+07
4.54465e+12,11.9318,4.85693,5.65432e+07,4.18983,10.9967,61781.4,-5.65432e+07
4.54704e+12,11.9381,4.86405,5.63741e+07,4.19608,11.0032,431721,-5.63724e+07
4.54944e+12,11.9443,4.87122,5.62041e+07,4.20241,11.0099,803525,-5.61983e+07
4.55183e+12,11.9506,4.87844,5.60331e+07,4.2088,11.0166,1.17721e+06,-5.60208e+07
4.55422e+12,11.9569,4.8857,5.58613e+07,4.21527,11.0234,1.5528e+06,-5.58397e+07
4.55662e+12,11.9632,4.89301,5.56885e+07,4.22181,11.0302,1.93031e+06,-5.56551e+07
4.55901e+12,11.9695,4.90038,5.55148e+07,4.22843,11.0372,2.30976e+06,-5.54667e+07
4.5614e+12,11.9758,4.90779,5.53402e+07,4.23512,11.0442,2.69118e+06,-5.52747e+07
4.5638e+12,11.982,4.91525,5.51646e+07,4.2419,11.0513,3.07458e+06,-5.50788e+07
4.56619e+12,11.9883,4.92277,5.4988e+07,4.24876,11.0585,3.45998e+06,-5.4879e+07
4.56858e+12,11.9946,4.93034,5.48105e+07,4.2557,11.0658,3.84741e+06,-5.46752e+07
4.57098e+12,12.0009,4.93797,5.46319e+07,4.26272,11.0732,4.23689e+06,-5.44674e+07
4.57337e+12,12.0072,4.94565,5.44524e+07,4.26984,11.0807,4.62844e+06,-5.42554e+07
4.57576e+12,12.0135,4.95338,5.42719e+07,4.27705,11.0882,5.02207e+06,-5.40391e+07
4.57816e+12,12.0197,4.96118,5.40904e+07,4.28434,11.0959,5.41782e+06,-5.38184e+07
4.58055e+12,12.026,4.96903,5.39079e+07,4.29174,11.1037,5.81571e+06,-5.35933e+07
4.58294e+12,12.0323,4.97695,5.37244e+07,4.29923,11.1115,6.21575e+06,-5.33636e+07
4.58534e+12,12.0386,4.98492,5.35398e+07,4.30681,11.1195,6.61797e+06,-5.31292e+07
4.58773e+12,12.0449,4.99296,5.33542e+07,4.31451,11.1276,7.02239e+06,-5.28901e+07
4.59012e+12,12.0511,5.00107,5.31675e+07,4.3223,11.1358,7.42904e+06,-5.2646e+07
4.59251e+12,12.0574,5.00924,5.29798e+07,4.33021,11.1441,7.83794e+06,-5.23968e+07
4.59491e+12,12.0637,5.01747,5.2791e+07,4.33822,11.1525,8.2491e+06,-5.21426e+07
4.5973e+12,12.07,5.02578,5.26012e+07,4.34635,11.161,8.66255e+06,-5.1883e+07
4.59969e+12,12.0763,5.03415,5.24102e+07,4.35459,11.1697,9.07832e+06,-5.1618e+07
4.60209e+12,12.0826,5.0426,5.22181e+07,4.36296,11.1785,9.49643e+06,-5.13474e+07
4.60448e+12,12.0888,5.05112,5.2025e+07,4.37145,11.1874,9.91689e+06,-5.10711e+07
4.60687e+12,12.0951,5.05972,5.18307e+07,4.38006,11.1964,1.03397e+07,-5.07889e+07
4.60927e+12,12.1014,5.06839,5.16353e+07,4.38881,11.2056,1.0765e+07,-5.05007e+07
4.61166e+12,12.1077,5.07714,5.14387e+07,4.39769,11.2149,1.11926e+07,-5.02062e+07
4.61405e+12,12.114,5.08598,5.1241e+07,4.40671,11.2244,1.16227e+07,-4.99054e+07
4.61645e+12,12.1203,5.09489,5.10421e+07,4.41587,11.234,1.20553e+07,-4.95981e+07
4.61884e+12,12.1265,5.10389,5.08421e+07,4.42518,11.2438,1.24903e+07,-4.9284e+07
4.62123e+12,12.1328,5.11298,5.06409e+07,4.43464,11.2537,1.29279e+07,-4.89629e+07
4.62363e+12,12.1391,5.12216,5.04384e+07,4.44426,11.2638,1.33679e+07,-4.86347e+07
4.62602e+12,12.1454,5.13143,5.02348e+07,4.45403,11.2741,1.38105e+07,-4.82991e+07
4.62841e+12,12.1517,5.14079,5.003e+07,4.46398,11.2845,1.42557e+07,-4.7956e+07
4.63081e+12,12.158,5.15025,4.98239e+07,4.47409,11.2951,1.47034e+07,-4.7605e+07
4.6332e+12,12.1642,5.15981,4.96166e+07,4.48438,11.3059,1.51536e+07,-4.72459e+07
4.63559e+12,12.1705,5.16947,4.94081e+07,4.49486,11.3169,1.56064e+07,-4.68786e+07
4.63799e+12,12.1768,5.17923,4.91983e+07,4.50552,11.3281,1.60619e+07,-4.65026e+07
4.64038e+12,12.1831,5.18911,4.89872e+07,4.51638,11.3395,1.65199e+07,-4.61177e+07
4.64277e+12,12.1894,5.19909,4.87749e+07,4.52744,11.3512,1.69805e+07,-4.57237e+07
4.64516e+12,12.1957,5.20919,4.85613e+07,4.53871,11.363,1.74436e+07,-4.53202e+07
4.64756e+12,12.2019,5.2194,4.83464e+07,4.5502,11.3751,1.79094e+07,-4.49069e+07
4.64995e+12,12.2082,5.22974,4.81302e+07,4.56191,11.3874,1.83777e+07,-4.44834e+07
4.65234e+12,12.2145,5.2402,4.79126e+07,4.57386,11.3999,1.88486e+07,-4.40494e+07
4.65474e+12,12.2208,5.25078,4.76938e+07,4.58604,11.4127,1.9322e+07,-4.36046e+07
4.65713e+12,12.2271,5.2615,4.74736e+07,4.59848,11.4257,1.97979e+07,-4.31484e+07
4.65952e+12,12.2334,5.27236,4.72521e+07,4.61118,11.4391,2.02763e+07,-4.26806e+07
4.66192e+12,12.2396,5.28336,4.70293e+07,4.62414,11.4527,2.07571e+07,-4.22006e+07
4.66431e+12,12.2459,5.2945,4.68051e+07,4.63739,11.4666,2.12403e+07,-4.17081e+07
4.6667e+12,12.2522,5.30579,4.65795e+07,4.65093,11.4808,2.17259e+07,-4.12024e+07
4.6691e+12,12.2585,5.31724,4.63527e+07,4.66477,11.4954,2.22136e+07,-4.06832e+07
4.67149e+12,12.2648,5.32885,4.61244e+07,4.67893,11.5102,2.27035e+07,-4.01499e+07
4.67388e+12,12.2711,5.34062,4.58948e+07,4.69341,11.5254,2.31955e+07,-3.96018e+07
4.67628e+12,12.2773,5.35257,4.56639e+07,4.70824,11.541,2.36895e+07,-3.90384e+07
4.67867e+12,12.2836,5.36469,4.54316e+07,4.72343,11.5569,2.41853e+07,-3.84591e+07
4.68106e+12,12.2899,5.377,4.51979e+07,4.73899,11.5733,2.46827e+07,-3.78631e+07
4.68346e+12,12.2962,5.3895,4.4963e+07,4.75493,11.59,2.51817e+07,-3.72498e+07
4.68585e+12,12.3025,5.4022,4.47267e+07,4.77129,11.6072,2.56819e+07,-3.66185e+07
4.68824e+12,12.3088,5.4151,4.44891e+07,4.78807,11.6248,2.61833e+07,-3.59682e+07
4.69064e+12,12.315,5.42822,4.42502e+07,4.8053,11.6429,2.66854e+07,-3.52982e+07
4.69303e+12,12.3213,5.44156,4.401e+07,4.82299,11.6615,2.71881e+07,-3.46076e+07
4.69542e+12,12.3276,5.45513,4.37686e+07,4.84117,11.6806,2.7691e+07,-3.38954e+07
4.69781e+12,12.3339,5.46894,4.35259e+07,4.85986,11.7002,2.81937e+07,-3.31605e+07
4.70021e+12,12.3402,5.48301,4.32821e+07,4.87909,11.7204,2.86958e+07,-3.24021e+07
4.7026e+12,12.3465,5.49733,4.30372e+07,4.89888,11.7412,2.91967e+07,-3.16188e+07
4.70499e+12,12.3527,5.51193,4.27912e+07,4.91926,11.7626,2.9696e+07,-3.08096e+07
4.70739e+12,12.359,5.52681,4.25442e+07,4.94027,11.7846,3.0193e+07,-2.99731e+07
4.70978e+12,12.3653,5.54198,4.22962e+07,4.96193,11.8074,3.0687e+07,-2.9108e+07
4.71217e+12,12.3716,5.55747,4.20474e+07,4.98428,11.8308,3.11772e+07,-2.82129e+07
4.71457e+12,12.3779,5.57328,4.17978e+07,5.00736,11.8551,3.16626e+07,-2.72863e+07
4.71696e+12,12.3842,5.58943,4.15476e+07,5.03121,11.8801,3.21422e+07,-2.63265e+07
4.71935e+12,12.3904,5.60593,4.12969e+07,5.05586,11.906,3.26148e+07,-2.5332e+07
4.72175e+12,12.3967,5.62281,4.10458e+07,5.08137,11.9328,3.3079e+07,-2.43009e+07
4.72414e+12,12.403,5.64007,4.07945e+07,5.10777,11.9605,3.35334e+07,-2.32314e+07
4.72653e+12,12.4093,5.65774,4.05432e+07,5.13513,11.9892,3.39762e+07,-2.21216e+07
4.72893e+12,12.4156,5.67583,4.02921e+07,5.16349,12.019,3.44054e+07,-2.09695e+07
4.73132e+12,12.4219,5.69437,4.00416e+07,5.19291,12.0499,3.48188e+07,-1.97731e+07
4.73371e+12,12.4281,5.71338,3.97918e+07,5.22345,12.082,3.52139e+07,-1.85302e+07
4.73611e+12,12.4344,5.73288,3.95432e+07,5.25518,12.1153,3.55879e+07,-1.72386e+07
4.7385e+12,12.4407,5.75289,3.92962e+07,5.28816,12.1499,3.59374e+07,-1.58963e+07
4.74089e+12,12.447,5.77344,3.90511e+07,5.32246,12.1859,3.62589e+07,-1.45011e+07
4.74329e+12,12.4533,5.79455,3.88086e+07,5.35814,12.2234,3.65483e+07,-1.3051e+07
4.74568e+12,12.4596,5.81625,3.85692e+07,5.39529,12.2624,3.6801e+07,-1.1544e+07
4.74807e+12,12.4658,5.83856,3.83335e+07,5.43398,12.303,3.7012e+07,-9.97865e+06
4.75046e+12,12.4721,5.86149,3.81024e+07,5.47428,12.3453,3.71755e+07,-8.35351e+06
4.75286e+12,12.4784,5.88509,3.78768e+07,5.51625,12.3894,3.72853e+07,-6.66775e+06
4.75525e+12,12.4847,5.90936,3.76575e+07,5.55997,12.4353,3.73346e+07,-4.9211e+06
4.75764e+12,12.491,5.93433,3.74457e+07,5.60549,12.4831,3.7316e+07,-3.11412e+06
4.76004e+12,12.4973,5.96,3.72425e+07,5.65286,12.5328,3.72216e+07,-1.24833e+06
4.76243e+12,12.5035,5.98638,3.70494e+07,5.7021,12.5846,3.70433e+07,673534
4.76482e+12,12.5098,6.01347,3.68676e+07,5.75323,12.6382,3.67725e+07,2.64728e+06
4.76722e+12,12.5161,6.04127,3.66989e+07,5.80623,12.6939,3.64009e+07,4.66704e+06
4.76961e+12,12.5224,6.06974,3.65446e+07,5.86105,12.7514,3.59205e+07,6.7251e+06
4.772e+12,12.5287,6.09886,3.64066e+07,5.91761,12.8108,3.53241e+07,8.81172e+06
4.7744e+12,12.535,6.12857,3.62863e+07,5.97578,12.8719,3.46057e+07,1.09151e+07
4.77679e+12,12.5412,6.1588,3.61854e+07,6.03538,12.9345,3.37612e+07,1.30217e+07
4.77918e+12,12.5475,6.18949,3.61053e+07,6.0962,12.9984,3.27886e+07,1.51162e+07
4.78158e+12,12.5538,6.22052,3.60471e+07,6.15797,13.0632,3.16887e+07,1.7182e+07
4.78397e+12,12.5601,6.25179,3.60118e+07,6.22041,13.1288,3.04651e+07,1.92023e+07
4.78636e+12,12.5664,6.28319,3.6e+07,6.28319,13.1947,2.91246e+07,2.11603e+07
4.78876e+12,12.5727,0.0313953,3.60118e+07,0.0627751,13.2606,2.76767e+07,2.30402e+07
4.79115e+12,12.5789,0.0626678,3.60471e+07,0.125213,13.3262,2.61334e+07,2.48282e+07
4.79354e+12,12.5852,0.0936996,3.61053e+07,0.18699,13.391,2.45086e+07,2.65127e+07
4.79594e+12,12.5915,0.124382,3.61854e+07,0.247809,13.4549,2.28172e+07,2.80849e+07
4.79833e+12,12.5978,0.154618,3.62863e+07,0.30741,13.5175,2.10747e+07,2.9539e+07
4.80072e+12,12.6041,0.184327,3.64066e+07,0.365576,13.5785,1.92962e+07,3.08722e+07
4.80311e+12,12.6104,0.213444,3.65446e+07,0.422133,13.6379,1.7496e+07,3.20843e+07
4.80551e+12,12.6166,0.241916,3.66989e+07,0.476954,13.6955,1.56871e+07,3.31771e+07
4.8079e+12,12.6229,0.269711,3.68676e+07,0.529954,13.7511,1.3881e+07,3.41547e+07
4.81029e+12,12.6292,0.296805,3.70494e+07,0.581084,13.8048,1.20876e+07,3.50221e+07
4.81269e+12,12.6355,0.323188,3.72425e+07,0.630327,13.8565,1.03149e+07,3.57856e+07
4.81508e+12,12.6418,0.348858,3.74457e+07,0.677694,13.9063,8.56956e+06,3.64519e+07
4.81747e+12,12.6481,0.373823,3.76575e+07,0.723213,13.9541,6.85677e+06,3.7028e+07
4.81987e+12,12.6543,0.398095,3.78768e+07,0.766932,14,5.18038e+06,3.75208e+07
4.82226e+12,12.6606,0.421691,3.81024e+07,0.808907,14.044,3.54319e+06,3.79373e+07
4.82465e+12,12.6669,0.44463,3.83335e+07,0.849203,14.0864,1.94706e+06,3.8284e+07
4.82705e+12,12.6732,0.466936,3.85692e+07,0.887891,14.127,393118,3.85672e+07
4.82944e+12,12.6795,0.488632,3.88086e+07,0.925042,14.166,-1.11815e+06,3.87925e+07
4.83183e+12,12.6858,0.509743,3.90511e+07,0.96073,14.2035,-2.58674e+06,3.89653e+07
4.83423e+12,12.692,0.530292,3.92962e+07,0.995027,14.2395,-4.01302e+06,3.90907e+07
4.83662e+12,12.6983,0.550304,3.95432e+07,1.02801,14.2741,-5.39765e+06,3.91731e+07
4.83901e+12,12.7046,0.569803,3.97918e+07,1.05973,14.3074,-6.74154e+06,3.92166e+07
4.84141e+12,12.7109,0.588812,4.00416e+07,1.09028,14.3395,-8.04572e+06,3.92249e+07
4.8438e+12,12.7172,0.607353,4.02921e+07,1.1197,14.3704,-9.31136e+06,3.92015e+07
4.84619e+12,12.7235,0.625448,4.05432e+07,1.14806,14.4001,-1.05397e+07,3.91493e+07
4.84859e+12,12.7297,0.643117,4.07945e+07,1.17541,14.4289,-1.1732e+07,3.90711e+07
4.85098e+12,12.736,0.660379,4.10458e+07,1.20182,14.4566,-1.28895e+07,3.89694e+07
4.85337e+12,12.7423,0.677253,4.12969e+07,1.22732,14.4834,-1.40136e+07,3.88465e+07
4.85576e+12,12.7486,0.693756,4.15476e+07,1.25198,14.5093,-1.51055e+07,3.87044e+07
4.85816e+12,12.7549,0.709905,4.17978e+07,1.27582,14.5343,-1.61665e+07,3.85448e+07
4.86055e+12,12.7611,0.725715,4.20474e+07,1.2989,14.5585,-1.71978e+07,3.83695e+07
4.86294e+12,12.7674,0.741202,4.22962e+07,1.32125,14.582,-1.82006e+07,3.818e+07
4.86534e+12,12.7737,0.756379,4.25442e+07,1.34292,14.6048,-1.9176e+07,3.79775e+07
4.86773e+12,12.78,0.771259,4.27912e+07,1.36392,14.6268,-2.01251e+07,3.77633e+07
4.87012e+12,12.7863,0.785856,4.30372e+07,1.38431,14.6482,-2.1049e+07,3.75385e+07
4.87252e+12,12.7926,0.80018,4.32821e+07,1.4041,14.669,-2.19487e+07,3.73041e+07
4.87491e+12,12.7988,0.814243,4.35259e+07,1.42333,14.6892,-2.28252e+07,3.7061e+07
4.8773e+12,12.8051,0.828055,4.37686e+07,1.44202,14.7088,-2.36794e+07,3.681e+07
4.8797e+12,12.8114,0.841626,4.401e+07,1.4602,14.7279,-2.45122e+07,3.65518e+07
4.88209e+12,12.8177,0.854967,4.42502e+07,1.47789,14.7465,-2.53243e+07,3.62871e+07
4.88448e+12,12.824,0.868084,4.44891e+07,1.49512,14.7646,-2.61167e+07,3.60166e+07
4.88688e+12,12.8303,0.880988,4.47267e+07,1.5119,14.7822,-2.68901e+07,3.57407e+07
4.88927e+12,12.8365,0.893686,4.4963e+07,1.52825,14.7994,-2.76451e+07,3.546e+07
4.89166e+12,12.8428,0.906186,4.51979e+07,1.5442,14.8161,-2.83826e+07,3.5175e+07
4.89406e+12,12.8491,0.918494,4.54316e+07,1.55976,14.8324,-2.91031e+07,3.48861e+07
4.89645e+12,12.8554,0.930618,4.56639e+07,1.57494,14.8484,-2.98073e+07,3.45936e+07
4.89884e+12,12.8617,0.942564,4.58948e+07,1.58977,14.864,-3.04957e+07,3.42979e+07
4.90124e+12,12.868,0.954338,4.61244e+07,1.60426,14.8792,-3.1169e+07,3.39993e+07
4.90363e+12,12.8742,0.965946,4.63527e+07,1.61842,14.894,-3.18277e+07,3.36982e+07
4.90602e+12,12.8805,0.977393,4.65795e+07,1.63226,14.9086,-3.24722e+07,3.33948e+07
4.90841e+12,12.8868,0.988686,4.68051e+07,1.6458,14.9228,-3.31031e+07,3.30893e+07
4.91081e+12,12.8931,0.999828,4.70293e+07,1.65904,14.9367,-3.37209e+07,3.27819e+07
4.9132e+12,12.8994,1.01083,4.72521e+07,1.67201,14.9503,-3.43259e+07,3.2473e+07
4.91559e+12,12.9057,1.02168,4.74736e+07,1.6847,14.9636,-3.49187e+07,3.21625e+07
4.91799e+12,12.9119,1.0324,4.76938e+07,1.69714,14.9767,-3.54996e+07,3.18509e+07
4.92038e+12,12.9182,1.04299,4.79126e+07,1.70933,14.9895,-3.60689e+07,3.15381e+07
4.92277e+12,12.9245,1.05345,4.81302e+07,1.72127,15.002,-3.66272e+07,3.12244e+07
4.92517e+12,12.9308,1.06378,4.83464e+07,1.73298,15.0143,-3.71747e+07,3.09098e+07
4.92756e+12,12.9371,1.074,4.85613e+07,1.74447,15.0264,-3.77117e+07,3.05946e+07
4.92995e+12,12.9434,1.0841,4.87749e+07,1.75574,15.0382,-3.82386e+07,3.02788e+07
4.93235e+12,12.9496,1.09408,4.89872e+07,1.7668,15.0498,-3.87556e+07,2.99625e+07
4.93474e+12,12.9559,1.10395,4.91983e+07,1.77766,15.0612,-3.92632e+07,2.96458e+07
4.93713e+12,12.9622,1.11372,4.94081e+07,1.78833,15.0724,-3.97615e+07,2.93289e+07
