t,E,M,x,y,r,phi
9.15e+09,0.0300275,0.0240229,4.7973e+07,1.76498e+06,4.80054e+07,0.0367746
9.18e+09,0.0301259,0.0241017,4.79728e+07,1.77077e+06,4.80054e+07,0.0368952
9.21e+09,0.0302244,0.0241804,4.79726e+07,1.77655e+06,4.80055e+07,0.0370157
9.24e+09,0.0303228,0.0242592,4.79724e+07,1.78234e+06,4.80055e+07,0.0371363
9.27e+09,0.0304213,0.024338,4.79722e+07,1.78812e+06,4.80056e+07,0.0372569
9.3e+09,0.0305197,0.0244167,4.79721e+07,1.79391e+06,4.80056e+07,0.0373774
9.33e+09,0.0306182,0.0244955,4.79719e+07,1.79969e+06,4.80056e+07,0.037498
9.36e+09,0.0307166,0.0245742,4.79717e+07,1.80548e+06,4.80057e+07,0.0376185
9.39e+09,0.030815,0.024653,4.79715e+07,1.81126e+06,4.80057e+07,0.0377391
9.42e+09,0.0309135,0.0247318,4.79713e+07,1.81704e+06,4.80057e+07,0.0378596
9.45e+09,0.0310119,0.0248105,4.79712e+07,1.82283e+06,4.80058e+07,0.0379802
9.48e+09,0.0311104,0.0248893,4.7971e+07,1.82861e+06,4.80058e+07,0.0381007
9.51e+09,0.0312088,0.0249681,4.79708e+07,1.8344e+06,4.80058e+07,0.0382213
9.54e+09,0.0313073,0.0250468,4.79706e+07,1.84018e+06,4.80059e+07,0.0383418
9.57e+09,0.0314057,0.0251256,4.79704e+07,1.84597e+06,4.80059e+07,0.0384624
9.6e+09,0.0315041,0.0252044,4.79702e+07,1.85175e+06,4.8006e+07,0.0385829
9.63e+09,0.0316026,0.0252831,4.797e+07,1.85754e+06,4.8006e+07,0.0387035
9.66e+09,0.031701,0.0253619,4.79699e+07,1.86332e+06,4.8006e+07,0.038824
9.69e+09,0.0317995,0.0254406,4.79697e+07,1.8691e+06,4.80061e+07,0.0389446
9.72e+09,0.0318979,0.0255194,4.79695e+07,1.87489e+06,4.80061e+07,0.0390651
9.75e+09,0.0319963,0.0255982,4.79693e+07,1.88067e+06,4.80061e+07,0.0391857
9.78e+09,0.0320948,0.0256769,4.79691e+07,1.88646e+06,4.80062e+07,0.0393062
9.81e+09,0.0321932,0.0257557,4.79689e+07,1.89224e+06,4.80062e+07,0.0394268
9.84e+09,0.0322917,0.0258345,4.79687e+07,1.89802e+06,4.80063e+07,0.0395473
9.87e+09,0.0323901,0.0259132,4.79685e+07,1.90381e+06,4.80063e+07,0.0396679
9.9e+09,0.0324886,0.025992,4.79683e+07,1.90959e+06,4.80063e+07,0.0397884
9.93e+09,0.032587,0.0260708,4.79681e+07,1.91538e+06,4.80064e+07,0.039909
9.96e+09,0.0326854,0.0261495,4.7968e+07,1.92116e+06,4.80064e+07,0.0400295
9.99e+09,0.0327839,0.0262283,4.79678e+07,1.92695e+06,4.80064e+07,0.0401501
1.002e+10,0.0328823,0.026307,4.79676e+07,1.93273e+06,4.80065e+07,0.0402706
1.005e+10,0.0329808,0.0263858,4.79674e+07,1.93851e+06,4.80065e+07,0.0403912
1.008e+10,0.0330792,0.0264646,4.79672e+07,1.9443e+06,4.80066e+07,0.0405117
1.011e+10,0.0331776,0.0265433,4.7967e+07,1.95008e+06,4.80066e+07,0.0406323
1.014e+10,0.0332761,0.0266221,4.79668e+07,1.95587e+06,4.80066e+07,0.0407528
1.017e+10,0.0333745,0.0267009,4.79666e+07,1.96165e+06,4.80067e+07,0.0408734
1.02e+10,0.033473,0.0267796,4.79664e+07,1.96743e+06,4.80067e+07,0.0409939
1.023e+10,0.0335714,0.0268584,4.79662e+07,1.97322e+06,4.80068e+07,0.0411145
1.026e+10,0.0336698,0.0269372,4.7966e+07,1.979e+06,4.80068e+07,0.041235
1.029e+10,0.0337683,0.0270159,4.79658e+07,1.98478e+06,4.80068e+07,0.0413556
1.032e+10,0.0338667,0.0270947,4.79656e+07,1.99057e+06,4.80069e+07,0.0414761
1.035e+10,0.0339652,0.0271734,4.79654e+07,1.99635e+06,4.80069e+07,0.0415967
1.038e+10,0.0340636,0.0272522,4.79652e+07,2.00214e+06,4.8007e+07,0.0417172
1.041e+10,0.034162,0.027331,4.7965e+07,2.00792e+06,4.8007e+07,0.0418378
1.044e+10,0.0342605,0.0274097,4.79648e+07,2.0137e+06,4.8007e+07,0.0419583
1.047e+10,0.0343589,0.0274885,4.79646e+07,2.01949e+06,4.80071e+07,0.0420789
1.05e+10,0.0344574,0.0275673,4.79644e+07,2.02527e+06,4.80071e+07,0.0421994
1.053e+10,0.0345558,0.027646,4.79642e+07,2.03105e+06,4.80072e+07,0.0423199
1.056e+10,0.0346542,0.0277248,4.7964e+07,2.03684e+06,4.80072e+07,0.0424405
1.059e+10,0.0347527,0.0278035,4.79638e+07,2.04262e+06,4.80072e+07,0.042561
1.062e+10,0.0348511,0.0278823,4.79636e+07,2.0484e+06,4.80073e+07,0.0426816
1.065e+10,0.0349496,0.0279611,4.79634e+07,2.05419e+06,4.80073e+07,0.0428021
1.068e+10,0.035048,0.0280398,4.79632e+07,2.05997e+06,4.80074e+07,0.0429227
1.071e+10,0.0351464,0.0281186,4.79629e+07,2.06576e+06,4.80074e+07,0.0430432
1.074e+10,0.0352449,0.0281974,4.79627e+07,2.07154e+06,4.80075e+07,0.0431638
1.077e+10,0.0353433,0.0282761,4.79625e+07,2.07732e+06,4.80075e+07,0.0432843
1.08e+10,0.0354418,0.0283549,4.79623e+07,2.08311e+06,4.80075e+07,0.0434048
1.083e+10,0.0355402,0.0284337,4.79621e+07,2.08889e+06,4.80076e+07,0.0435254
1.086e+10,0.0356386,0.0285124,4.79619e+07,2.09467e+06,4.80076e+07,0.0436459
1.089e+10,0.0357371,0.0285912,4.79617e+07,2.10046e+06,4.80077e+07,0.0437665
1.092e+10,0.0358355,0.0286699,4.79615e+07,2.10624e+06,4.80077e+07,0.043887
1.095e+10,0.035934,0.0287487,4.79613e+07,2.11202e+06,4.80077e+07,0.0440076
1.098e+10,0.0360324,0.0288275,4.79611e+07,2.11781e+06,4.80078e+07,0.0441281
1.101e+10,0.0361308,0.0289062,4.79608e+07,2.12359e+06,4.80078e+07,0.0442486
1.104e+10,0.0362293,0.028985,4.79606e+07,2.12937e+06,4.80079e+07,0.0443692
1.107e+10,0.0363277,0.0290638,4.79604e+07,2.13515e+06,4.80079e+07,0.0444897
1.11e+10,0.0364262,0.0291425,4.79602e+07,2.14094e+06,4.8008e+07,0.0446103
1.113e+10,0.0365246,0.0292213,4.796e+07,2.14672e+06,4.8008e+07,0.0447308
1.116e+10,0.036623,0.0293001,4.79598e+07,2.1525e+06,4.8008e+07,0.0448514
1.119e+10,0.0367215,0.0293788,4.79596e+07,2.15829e+06,4.80081e+07,0.0449719
1.122e+10,0.0368199,0.0294576,4.79593e+07,2.16407e+06,4.80081e+07,0.0450924
1.125e+10,0.0369183,0.0295363,4.79591e+07,2.16985e+06,4.80082e+07,0.045213
1.128e+10,0.0370168,0.0296151,4.79589e+07,2.17564e+06,4.80082e+07,0.0453335
1.131e+10,0.0371152,0.0296939,4.79587e+07,2.18142e+06,4.80083e+07,0.0454541
1.134e+10,0.0372137,0.0297726,4.79585e+07,2.1872e+06,4.80083e+07,0.0455746
1.137e+10,0.0373121,0.0298514,4.79582e+07,2.19299e+06,4.80084e+07,0.0456951
1.14e+10,0.0374105,0.0299302,4.7958e+07,2.19877e+06,4.80084e+07,0.0458157
1.143e+10,0.037509,0.0300089,4.79578e+07,2.20455e+06,4.80084e+07,0.0459362
1.146e+10,0.0376074,0.0300877,4.79576e+07,2.21033e+06,4.80085e+07,0.0460568
1.149e+10,0.0377058,0.0301665,4.79574e+07,2.21612e+06,4.80085e+07,0.0461773
1.152e+10,0.0378043,0.0302452,4.79571e+07,2.2219e+06,4.80086e+07,0.0462978
1.155e+10,0.0379027,0.030324,4.79569e+07,2.22768e+06,4.80086e+07,0.0464184
1.158e+10,0.0380011,0.0304027,4.79567e+07,2.23346e+06,4.80087e+07,0.0465389
1.161e+10,0.0380996,0.0304815,4.79565e+07,2.23925e+06,4.80087e+07,0.0466595
1.164e+10,0.038198,0.0305603,4.79562e+07,2.24503e+06,4.80088e+07,0.04678
1.167e+10,0.0382965,0.030639,4.7956e+07,2.25081e+06,4.80088e+07,0.0469005
1.17e+10,0.0383949,0.0307178,4.79558e+07,2.2566e+06,4.80088e+07,0.0470211
1.173e+10,0.0384933,0.0307966,4.79556e+07,2.26238e+06,4.80089e+07,0.0471416
1.176e+10,0.0385918,0.0308753,4.79553e+07,2.26816e+06,4.80089e+07,0.0472621
1.179e+10,0.0386902,0.0309541,4.79551e+07,2.27394e+06,4.8009e+07,0.0473827
1.182e+10,0.0387886,0.0310329,4.79549e+07,2.27973e+06,4.8009e+07,0.0475032
1.185e+10,0.0388871,0.0311116,4.79546e+07,2.28551e+06,4.80091e+07,0.0476237
1.188e+10,0.0389855,0.0311904,4.79544e+07,2.29129e+06,4.80091e+07,0.0477443
1.191e+10,0.0390839,0.0312691,4.79542e+07,2.29707e+06,4.80092e+07,0.0478648
1.194e+10,0.0391824,0.0313479,4.79539e+07,2.30285e+06,4.80092e+07,0.0479854
1.197e+10,0.0392808,0.0314267,4.79537e+07,2.30864e+06,4.80093e+07,0.0481059
1.2e+10,0.0393793,0.0315054,4.79535e+07,2.31442e+06,4.80093e+07,0.0482264
1.203e+10,0.0394777,0.0315842,4.79533e+07,2.3202e+06,4.80093e+07,0.048347
1.206e+10,0.0395761,0.031663,4.7953e+07,2.32598e+06,4.80094e+07,0.0484675
1.209e+10,0.0396746,0.0317417,4.79528e+07,2.33177e+06,4.80094e+07,0.048588
1.212e+10,0.039773,0.0318205,4.79525e+07,2.33755e+06,4.80095e+07,0.0487086
1.215e+10,0.0398714,0.0318993,4.79523e+07,2.34333e+06,4.80095e+07,0.0488291
1.218e+10,0.0399699,0.031978,4.79521e+07,2.34911e+06,4.80096e+07,0.0489496
1.221e+10,0.0400683,0.0320568,4.79518e+07,2.3549e+06,4.80096e+07,0.0490702
1.224e+10,0.0401667,0.0321355,4.79516e+07,2.36068e+06,4.80097e+07,0.0491907
1.227e+10,0.0402652,0.0322143,4.79514e+07,2.36646e+06,4.80097e+07,0.0493112
1.23e+10,0.0403636,0.0322931,4.79511e+07,2.37224e+06,4.80098e+07,0.0494318
1.233e+10,0.040462,0.0323718,4.79509e+07,2.37802e+06,4.80098e+07,0.0495523
1.236e+10,0.0405605,0.0324506,4.79507e+07,2.38381e+06,4.80099e+07,0.0496728
1.239e+10,0.0406589,0.0325294,4.79504e+07,2.38959e+06,4.80099e+07,0.0497934
1.242e+10,0.0407573,0.0326081,4.79502e+07,2.39537e+06,4.801e+07,0.0499139
1.245e+10,0.0408558,0.0326869,4.79499e+07,2.40115e+06,4.801e+07,0.0500344
1.248e+10,0.0409542,0.0327657,4.79497e+07,2.40693e+06,4.80101e+07,0.050155
1.251e+10,0.0410526,0.0328444,4.79494e+07,2.41271e+06,4.80101e+07,0.0502755
1.254e+10,0.0411511,0.0329232,4.79492e+07,2.4185e+06,4.80102e+07,0.050396
1.257e+10,0.0412495,0.0330019,4.7949e+07,2.42428e+06,4.80102e+07,0.0505165
1.26e+10,0.0413479,0.0330807,4.79487e+07,2.43006e+06,4.80103e+07,0.0506371
1.263e+10,0.0414464,0.0331595,4.79485e+07,2.43584e+06,4.80103e+07,0.0507576
1.266e+10,0.0415448,0.0332382,4.79482e+07,2.44162e+06,4.80104e+07,0.0508781
1.269e+10,0.0416432,0.033317,4.7948e+07,2.44741e+06,4.80104e+07,0.0509987
1.272e+10,0.0417417,0.0333958,4.79477e+07,2.45319e+06,4.80105e+07,0.0511192
1.275e+10,0.0418401,0.0334745,4.79475e+07,2.45897e+06,4.80105e+07,0.0512397
1.278e+10,0.0419385,0.0335533,4.79472e+07,2.46475e+06,4.80106e+07,0.0513603
1.281e+10,0.042037,0.0336321,4.7947e+07,2.47053e+06,4.80106e+07,0.0514808
1.284e+10,0.0421354,0.0337108,4.79467e+07,2.47631e+06,4.80107e+07,0.0516013
1.287e+10,0.0422338,0.0337896,4.79465e+07,2.48209e+06,4.80107e+07,0.0517218
1.29e+10,0.0423323,0.0338683,4.79462e+07,2.48788e+06,4.80108e+07,0.0518424
1.293e+10,0.0424307,0.0339471,4.7946e+07,2.49366e+06,4.80108e+07,0.0519629
1.296e+10,0.0425291,0.0340259,4.79457e+07,2.49944e+06,4.80109e+07,0.0520834
1.299e+10,0.0426276,0.0341046,4.79455e+07,2.50522e+06,4.80109e+07,0.0522039
1.302e+10,0.042726,0.0341834,4.79452e+07,2.511e+06,4.8011e+07,0.0523245
1.305e+10,0.0428244,0.0342622,4.7945e+07,2.51678e+06,4.8011e+07,0.052445
1.308e+10,0.0429229,0.0343409,4.79447e+07,2.52256e+06,4.80111e+07,0.0525655
1.311e+10,0.0430213,0.0344197,4.79445e+07,2.52835e+06,4.80111e+07,0.0526861
1.314e+10,0.0431197,0.0344985,4.79442e+07,2.53413e+06,4.80112e+07,0.0528066
1.317e+10,0.0432182,0.0345772,4.7944e+07,2.53991e+06,4.80112e+07,0.0529271
1.32e+10,0.0433166,0.034656,4.79437e+07,2.54569e+06,4.80113e+07,0.0530476
1.323e+10,0.043415,0.0347347,4.79435e+07,2.55147e+06,4.80113e+07,0.0531682
1.326e+10,0.0435135,0.0348135,4.79432e+07,2.55725e+06,4.80114e+07,0.0532887
1.329e+10,0.0436119,0.0348923,4.79429e+07,2.56303e+06,4.80114e+07,0.0534092
1.332e+10,0.0437103,0.034971,4.79427e+07,2.56881e+06,4.80115e+07,0.0535297
1.335e+10,0.0438087,0.0350498,4.79424e+07,2.57459e+06,4.80115e+07,0.0536503
1.338e+10,0.0439072,0.0351286,4.79422e+07,2.58038e+06,4.80116e+07,0.0537708
1.341e+10,0.0440056,0.0352073,4.79419e+07,2.58616e+06,4.80116e+07,0.0538913
1.344e+10,0.044104,0.0352861,4.79417e+07,2.59194e+06,4.80117e+07,0.0540118
1.347e+10,0.0442025,0.0353649,4.79414e+07,2.59772e+06,4.80117e+07,0.0541323
1.35e+10,0.0443009,0.0354436,4.79411e+07,2.6035e+06,4.80118e+07,0.0542529
1.353e+10,0.0443993,0.0355224,4.79409e+07,2.60928e+06,4.80118e+07,0.0543734
1.356e+10,0.0444978,0.0356011,4.79406e+07,2.61506e+06,4.80119e+07,0.0544939
1.359e+10,0.0445962,0.0356799,4.79403e+07,2.62084e+06,4.80119e+07,0.0546144
1.362e+10,0.0446946,0.0357587,4.79401e+07,2.62662e+06,4.8012e+07,0.054735
1.365e+10,0.0447931,0.0358374,4.79398e+07,2.6324e+06,4.8012e+07,0.0548555
1.368e+10,0.0448915,0.0359162,4.79396e+07,2.63818e+06,4.80121e+07,0.054976
1.371e+10,0.0449899,0.035995,4.79393e+07,2.64396e+06,4.80121e+07,0.0550965
1.374e+10,0.0450883,0.0360737,4.7939e+07,2.64974e+06,4.80122e+07,0.055217
1.377e+10,0.0451868,0.0361525,4.79388e+07,2.65552e+06,4.80122e+07,0.0553376
1.38e+10,0.0452852,0.0362313,4.79385e+07,2.66131e+06,4.80123e+07,0.0554581
1.383e+10,0.0453836,0.03631,4.79382e+07,2.66709e+06,4.80124e+07,0.0555786
1.386e+10,0.0454821,0.0363888,4.7938e+07,2.67287e+06,4.80124e+07,0.0556991
1.389e+10,0.0455805,0.0364675,4.79377e+07,2.67865e+06,4.80125e+07,0.0558196
1.392e+10,0.0456789,0.0365463,4.79374e+07,2.68443e+06,4.80125e+07,0.0559402
1.395e+10,0.0457773,0.0366251,4.79371e+07,2.69021e+06,4.80126e+07,0.0560607
1.398e+10,0.0458758,0.0367038,4.79369e+07,2.69599e+06,4.80126e+07,0.0561812
1.401e+10,0.0459742,0.0367826,4.79366e+07,2.70177e+06,4.80127e+07,0.0563017
1.404e+10,0.0460726,0.0368614,4.79363e+07,2.70755e+06,4.80127e+07,0.0564222
1.407e+10,0.0461711,0.0369401,4.79361e+07,2.71333e+06,4.80128e+07,0.0565427
1.41e+10,0.0462695,0.0370189,4.79358e+07,2.71911e+06,4.80128e+07,0.0566633
1.413e+10,0.0463679,0.0370977,4.79355e+07,2.72489e+06,4.80129e+07,0.0567838
1.416e+10,0.0464663,0.0371764,4.79352e+07,2.73067e+06,4.8013e+07,0.0569043
1.419e+10,0.0465648,0.0372552,4.7935e+07,2.73645e+06,4.8013e+07,0.0570248
1.422e+10,0.0466632,0.0373339,4.79347e+07,2.74223e+06,4.80131e+07,0.0571453
1.425e+10,0.0467616,0.0374127,4.79344e+07,2.74801e+06,4.80131e+07,0.0572658
1.428e+10,0.0468601,0.0374915,4.79341e+07,2.75379e+06,4.80132e+07,0.0573864
1.431e+10,0.0469585,0.0375702,4.79339e+07,2.75957e+06,4.80132e+07,0.0575069
1.434e+10,0.0470569,0.037649,4.79336e+07,2.76535e+06,4.80133e+07,0.0576274
1.437e+10,0.0471553,0.0377278,4.79333e+07,2.77113e+06,4.80133e+07,0.0577479
1.44e+10,0.0472538,0.0378065,4.7933e+07,2.77691e+06,4.80134e+07,0.0578684
1.443e+10,0.0473522,0.0378853,4.79327e+07,2.78269e+06,4.80135e+07,0.0579889
1.446e+10,0.0474506,0.0379641,4.79325e+07,2.78847e+06,4.80135e+07,0.0581094
1.449e+10,0.047549,0.0380428,4.79322e+07,2.79425e+06,4.80136e+07,0.05823
1.452e+10,0.0476475,0.0381216,4.79319e+07,2.80003e+06,4.80136e+07,0.0583505
1.455e+10,0.0477459,0.0382003,4.79316e+07,2.80581e+06,4.80137e+07,0.058471
1.458e+10,0.0478443,0.0382791,4.79313e+07,2.81159e+06,4.80137e+07,0.0585915
1.461e+10,0.0479427,0.0383579,4.79311e+07,2.81737e+06,4.80138e+07,0.058712
1.464e+10,0.0480412,0.0384366,4.79308e+07,2.82315e+06,4.80138e+07,0.0588325
1.467e+10,0.0481396,0.0385154,4.79305e+07,2.82893e+06,4.80139e+07,0.058953
1.47e+10,0.048238,0.0385942,4.79302e+07,2.83471e+06,4.8014e+07,0.0590736
1.473e+10,0.0483365,0.0386729,4.79299e+07,2.84049e+06,4.8014e+07,0.0591941
1.476e+10,0.0484349,0.0387517,4.79296e+07,2.84626e+06,4.80141e+07,0.0593146
1.479e+10,0.0485333,0.0388305,4.79293e+07,2.85204e+06,4.80141e+07,0.0594351
1.482e+10,0.0486317,0.0389092,4.79291e+07,2.85782e+06,4.80142e+07,0.0595556
1.485e+10,0.0487302,0.038988,4.79288e+07,2.8636e+06,4.80142e+07,0.0596761
1.488e+10,0.0488286,0.0390667,4.79285e+07,2.86938e+06,4.80143e+07,0.0597966
1.491e+10,0.048927,0.0391455,4.79282e+07,2.87516e+06,4.80144e+07,0.0599171
1.494e+10,0.0490254,0.0392243,4.79279e+07,2.88094e+06,4.80144e+07,0.0600376
1.497e+10,0.0491239,0.039303,4.79276e+07,2.88672e+06,4.80145e+07,0.0601581
1.5e+10,0.0492223,0.0393818,4.79273e+07,2.8925e+06,4.80145e+07,0.0602787
1.503e+10,0.0493207,0.0394606,4.7927e+07,2.89828e+06,4.80146e+07,0.0603992
1.506e+10,0.0494191,0.0395393,4.79267e+07,2.90406e+06,4.80147e+07,0.0605197
1.509e+10,0.0495176,0.0396181,4.79265e+07,2.90984e+06,4.80147e+07,0.0606402
1.512e+10,0.049616,0.0396969,4.79262e+07,2.91562e+06,4.80148e+07,0.0607607
1.515e+10,0.0497144,0.0397756,4.79259e+07,2.92139e+06,4.80148e+07,0.0608812
1.518e+10,0.0498128,0.0398544,4.79256e+07,2.92717e+06,4.80149e+07,0.0610017
1.521e+10,0.0499113,0.0399331,4.79253e+07,2.93295e+06,4.80149e+07,0.0611222
1.524e+10,0.0500097,0.0400119,4.7925e+07,2.93873e+06,4.8015e+07,0.0612427
1.527e+10,0.0501081,0.0400907,4.79247e+07,2.94451e+06,4.80151e+07,0.0613632
1.53e+10,0.0502065,0.0401694,4.79244e+07,2.95029e+06,4.80151e+07,0.0614837
1.533e+10,0.0503049,0.0402482,4.79241e+07,2.95607e+06,4.80152e+07,0.0616042
1.536e+10,0.0504034,0.040327,4.79238e+07,2.96185e+06,4.80152e+07,0.0617247
1.539e+10,0.0505018,0.0404057,4.79235e+07,2.96763e+06,4.80153e+07,0.0618452
1.542e+10,0.0506002,0.0404845,4.79232e+07,2.9734e+06,4.80154e+07,0.0619657
1.545e+10,0.0506986,0.0405633,4.79229e+07,2.97918e+06,4.80154e+07,0.0620862
1.548e+10,0.0507971,0.040642,4.79226e+07,2.98496e+06,4.80155e+07,0.0622068
1.551e+10,0.0508955,0.0407208,4.79223e+07,2.99074e+06,4.80155e+07,0.0623273
1.554e+10,0.0509939,0.0407995,4.7922e+07,2.99652e+06,4.80156e+07,0.0624478
1.557e+10,0.0510923,0.0408783,4.79217e+07,3.0023e+06,4.80157e+07,0.0625683
1.56e+10,0.0511907,0.0409571,4.79214e+07,3.00808e+06,4.80157e+07,0.0626888
1.563e+10,0.0512892,0.0410358,4.79211e+07,3.01385e+06,4.80158e+07,0.0628093
1.566e+10,0.0513876,0.0411146,4.79208e+07,3.01963e+06,4.80158e+07,0.0629298
1.569e+10,0.051486,0.0411934,4.79205e+07,3.02541e+06,4.80159e+07,0.0630503
1.572e+10,0.0515844,0.0412721,4.79202e+07,3.03119e+06,4.8016e+07,0.0631708
1.575e+10,0.0516829,0.0413509,4.79199e+07,3.03697e+06,4.8016e+07,0.0632913
1.578e+10,0.0517813,0.0414297,4.79196e+07,3.04275e+06,4.80161e+07,0.0634118
1.581e+10,0.0518797,0.0415084,4.79193e+07,3.04852e+06,4.80161e+07,0.0635323
1.584e+10,0.0519781,0.0415872,4.7919e+07,3.0543e+06,4.80162e+07,0.0636528
1.587e+10,0.0520765,0.0416659,4.79187e+07,3.06008e+06,4.80163e+07,0.0637733
1.59e+10,0.052175,0.0417447,4.79184e+07,3.06586e+06,4.80163e+07,0.0638938
1.593e+10,0.0522734,0.0418235,4.7918e+07,3.07164e+06,4.80164e+07,0.0640143
1.596e+10,0.0523718,0.0419022,4.79177e+07,3.07741e+06,4.80165e+07,0.0641348
1.599e+10,0.0524702,0.041981,4.79174e+07,3.08319e+06,4.80165e+07,0.0642553
1.602e+10,0.0525686,0.0420598,4.79171e+07,3.08897e+06,4.80166e+07,0.0643758
1.605e+10,0.0526671,0.0421385,4.79168e+07,3.09475e+06,4.80166e+07,0.0644963
1.608e+10,0.0527655,0.0422173,4.79165e+07,3.10053e+06,4.80167e+07,0.0646168
1.611e+10,0.0528639,0.0422961,4.79162e+07,3.1063e+06,4.80168e+07,0.0647373
1.614e+10,0.0529623,0.0423748,4.79159e+07,3.11208e+06,4.80168e+07,0.0648578
1.617e+10,0.0530608,0.0424536,4.79156e+07,3.11786e+06,4.80169e+07,0.0649783
1.62e+10,0.0531592,0.0425323,4.79152e+07,3.12364e+06,4.8017e+07,0.0650988
1.623e+10,0.0532576,0.0426111,4.79149e+07,3.12941e+06,4.8017e+07,0.0652193
1.626e+10,0.053356,0.0426899,4.79146e+07,3.13519e+06,4.80171e+07,0.0653398
1.629e+10,0.0534544,0.0427686,4.79143e+07,3.14097e+06,4.80171e+07,0.0654602
1.632e+10,0.0535528,0.0428474,4.7914e+07,3.14675e+06,4.80172e+07,0.0655807
1.635e+10,0.0536513,0.0429262,4.79137e+07,3.15252e+06,4.80173e+07,0.0657012
1.638e+10,0.0537497,0.0430049,4.79134e+07,3.1583e+06,4.80173e+07,0.0658217
1.641e+10,0.0538481,0.0430837,4.7913e+07,3.16408e+06,4.80174e+07,0.0659422
1.644e+10,0.0539465,0.0431625,4.79127e+07,3.16986e+06,4.80175e+07,0.0660627
1.647e+10,0.0540449,0.0432412,4.79124e+07,3.17563e+06,4.80175e+07,0.0661832
1.65e+10,0.0541434,0.04332,4.79121e+07,3.18141e+06,4.80176e+07,0.0663037
1.653e+10,0.0542418,0.0433987,4.79118e+07,3.18719e+06,4.80176e+07,0.0664242
1.656e+10,0.0543402,0.0434775,4.79114e+07,3.19297e+06,4.80177e+07,0.0665447
1.659e+10,0.0544386,0.0435563,4.79111e+07,3.19874e+06,4.80178e+07,0.0666652
1.662e+10,0.054537,0.043635,4.79108e+07,3.20452e+06,4.80178e+07,0.0667857
1.665e+10,0.0546355,0.0437138,4.79105e+07,3.2103e+06,4.80179e+07,0.0669062
1.668e+10,0.0547339,0.0437926,4.79101e+07,3.21607e+06,4.8018e+07,0.0670267
1.671e+10,0.0548323,0.0438713,4.79098e+07,3.22185e+06,4.8018e+07,0.0671472
1.674e+10,0.0549307,0.0439501,4.79095e+07,3.22763e+06,4.80181e+07,0.0672676
1.677e+10,0.0550291,0.0440289,4.79092e+07,3.23341e+06,4.80182e+07,0.0673881
1.68e+10,0.0551275,0.0441076,4.79089e+07,3.23918e+06,4.80182e+07,0.0675086
1.683e+10,0.055226,0.0441864,4.79085e+07,3.24496e+06,4.80183e+07,0.0676291
1.686e+10,0.0553244,0.0442651,4.79082e+07,3.25074e+06,4.80184e+07,0.0677496
1.689e+10,0.0554228,0.0443439,4.79079e+07,3.25651e+06,4.80184e+07,0.0678701
1.692e+10,0.0555212,0.0444227,4.79075e+07,3.26229e+06,4.80185e+07,0.0679906
1.695e+10,0.0556196,0.0445014,4.79072e+07,3.26807e+06,4.80186e+07,0.0681111
1.698e+10,0.055718,0.0445802,4.79069e+07,3.27384e+06,4.80186e+07,0.0682316
1.701e+10,0.0558165,0.044659,4.79066e+07,3.27962e+06,4.80187e+07,0.068352
1.704e+10,0.0559149,0.0447377,4.79062e+07,3.2854e+06,4.80188e+07,0.0684725
1.707e+10,0.0560133,0.0448165,4.79059e+07,3.29117e+06,4.80188e+07,0.068593
1.71e+10,0.0561117,0.0448953,4.79056e+07,3.29695e+06,4.80189e+07,0.0687135
1.713e+10,0.0562101,0.044974,4.79052e+07,3.30273e+06,4.8019e+07,0.068834
1.716e+10,0.0563085,0.0450528,4.79049e+07,3.3085e+06,4.8019e+07,0.0689545
1.719e+10,0.056407,0.0451315,4.79046e+07,3.31428e+06,4.80191e+07,0.069075
1.722e+10,0.0565054,0.0452103,4.79042e+07,3.32006e+06,4.80192e+07,0.0691955
1.725e+10,0.0566038,0.0452891,4.79039e+07,3.32583e+06,4.80192e+07,0.0693159
1.728e+10,0.0567022,0.0453678,4.79036e+07,3.33161e+06,4.80193e+07,0.0694364
1.731e+10,0.0568006,0.0454466,4.79032e+07,3.33739e+06,4.80194e+07,0.0695569
1.734e+10,0.056899,0.0455254,4.79029e+07,3.34316e+06,4.80194e+07,0.0696774
1.737e+10,0.0569974,0.0456041,4.79026e+07,3.34894e+06,4.80195e+07,0.0697979
1.74e+10,0.0570959,0.0456829,4.79022e+07,3.35471e+06,4.80196e+07,0.0699184
1.743e+10,0.0571943,0.0457617,4.79019e+07,3.36049e+06,4.80196e+07,0.0700388
1.746e+10,0.0572927,0.0458404,4.79016e+07,3.36627e+06,4.80197e+07,0.0701593
1.749e+10,0.0573911,0.0459192,4.79012e+07,3.37204e+06,4.80198e+07,0.0702798
1.752e+10,0.0574895,0.0459979,4.79009e+07,3.37782e+06,4.80198e+07,0.0704003
1.755e+10,0.0575879,0.0460767,4.79005e+07,3.38359e+06,4.80199e+07,0.0705208
1.758e+10,0.0576863,0.0461555,4.79002e+07,3.38937e+06,4.802e+07,0.0706413
1.761e+10,0.0577848,0.0462342,4.78999e+07,3.39515e+06,4.802e+07,0.0707617
1.764e+10,0.0578832,0.046313,4.78995e+07,3.40092e+06,4.80201e+07,0.0708822
1.767e+10,0.0579816,0.0463918,4.78992e+07,3.4067e+06,4.80202e+07,0.0710027
1.77e+10,0.05808,0.0464705,4.78988e+07,3.41247e+06,4.80202e+07,0.0711232
1.773e+10,0.0581784,0.0465493,4.78985e+07,3.41825e+06,4.80203e+07,0.0712437
